2026/09/16 03:55:11.796, 0, 0, 1, 49140
2026/09/16 03:55:12.306, 0, 0, 1, 49140
2026/09/16 03:55:12.807, 0, 0, 1, 49140
2026/09/16 03:55:13.307, 0, 0, 1, 49140
2026/09/16 03:55:13.807, 0, 0, 1, 49140
2026/09/16 03:55:14.307, 0, 0, 1, 49140
2026/09/16 03:55:14.807, 0, 0, 5, 49140
2026/09/16 03:55:15.338, 0, 0, 5, 49140
2026/09/16 03:55:15.838, 0, 0, 5, 49140
2026/09/16 03:55:16.338, 0, 0, 5, 49140
2026/09/16 03:55:16.839, 0, 0, 5, 49140
2026/09/16 03:55:17.339, 0, 0, 5, 49140
2026/09/16 03:55:17.839, 0, 0, 5, 49140
2026/09/16 03:55:18.339, 0, 0, 5, 49140
2026/09/16 03:55:18.839, 0, 0, 5, 49140
2026/09/16 03:55:19.340, 0, 0, 318, 49140
2026/09/16 03:55:19.843, 0, 1, 322, 49140
2026/09/16 03:55:20.343, 0, 1, 432, 49140
2026/09/16 03:55:20.843, 0, 0, 432, 49140
2026/09/16 03:55:21.344, 0, 0, 784, 49140
2026/09/16 03:55:21.844, 0, 34, 1092, 49140
2026/09/16 03:55:22.344, 0, 34, 1092, 49140
2026/09/16 03:55:22.844, 0, 40, 1092, 49140
2026/09/16 03:55:23.344, 0, 40, 1092, 49140
2026/09/16 03:55:23.845, 0, 40, 1092, 49140
2026/09/16 03:55:24.345, 0, 40, 1094, 49140
2026/09/16 03:55:24.845, 0, 32, 1094, 49140
2026/09/16 03:55:25.346, 0, 32, 1094, 49140
2026/09/16 03:55:25.847, 0, 42, 1094, 49140
2026/09/16 03:55:26.347, 0, 42, 1094, 49140
2026/09/16 03:55:26.847, 0, 25, 1096, 49140
2026/09/16 03:55:27.349, 0, 25, 1096, 49140
2026/09/16 03:55:27.849, 0, 10, 1096, 49140
2026/09/16 03:55:28.350, 0, 10, 1096, 49140
2026/09/16 03:55:28.850, 0, 44, 1096, 49140
2026/09/16 03:55:29.350, 0, 44, 1096, 49140
2026/09/16 03:55:29.850, 0, 38, 1096, 49140
2026/09/16 03:55:30.351, 0, 38, 1096, 49140
2026/09/16 03:55:30.851, 0, 36, 1096, 49140
2026/09/16 03:55:31.351, 0, 36, 1096, 49140
2026/09/16 03:55:31.851, 0, 48, 1096, 49140
2026/09/16 03:55:32.351, 0, 48, 1096, 49140
2026/09/16 03:55:32.852, 0, 37, 1096, 49140
2026/09/16 03:55:33.352, 0, 37, 1096, 49140
2026/09/16 03:55:33.852, 0, 18, 1096, 49140
2026/09/16 03:55:34.352, 0, 18, 1450, 49140
2026/09/16 03:55:34.852, 0, 0, 1476, 49140
2026/09/16 03:55:35.353, 0, 0, 1476, 49140
2026/09/16 03:55:35.853, 0, 0, 1476, 49140
2026/09/16 03:55:36.353, 0, 0, 1476, 49140
2026/09/16 03:55:36.853, 0, 0, 1476, 49140
2026/09/16 03:55:37.354, 0, 0, 1476, 49140
2026/09/16 03:55:37.854, 0, 0, 1476, 49140
2026/09/16 03:55:38.354, 0, 0, 1475, 49140
